Fri Sep 21 04:00:00 +0000 2012, 2, 0, 0, 1, 0, 1
Tue Feb 24 05:00:00 +0000 2015, 4616740, 1856145, 2846640, 1341034, 1155340, 804570
Sun Mar 29 04:00:00 +0000 2015, 4753254, 1876640, 2947936, 1105084, 1138141, 839852
Wed May 27 04:00:00 +0000 2015, 3909585, 1393647, 2299782, 944562, 805018, 658647
Sun Nov 24 05:00:00 +0000 2013, 4825714, 1326510, 2666790, 629641, 428110, 759807
Wed Jan 28 05:00:00 +0000 2015, 4405404, 1651572, 2644115, 1164946, 427803, 715740
Thu Apr 30 04:00:00 +0000 2015, 4160394, 1515564, 2434360, 1174418, 898936, 680780
Sun Mar 1 05:00:00 +0000 2015, 4679645, 1880133, 2904133, 1163810, 1149774, 800826
Fri Apr 3 04:00:00 +0000 2015, 4513658, 1695557, 2785097, 1116176, 1032786, 811695
Fri Nov 29 05:00:00 +0000 2013, 4175314, 1077403, 2257341, 630791, 346853, 649883
Mon Feb 2 05:00:00 +0000 2015, 4403277, 1631838, 2653290, 1092267, 915323, 708079
Tue May 5 04:00:00 +0000 2015, 4341123, 1612584, 2597885, 1182168, 979430, 738026
Fri Mar 6 05:00:00 +0000 2015, 4425386, 1767830, 2707054, 1305791, 1164014, 761909
Wed Dec 4 05:00:00 +0000 2013, 4460898, 1204573, 2453680, 688769, 376918, 699334
Sat Feb 7 05:00:00 +0000 2015, 4459788, 1753255, 2741306, 1150505, 972500, 724714
Sun May 10 04:00:00 +0000 2015, 4108998, 1482251, 2415943, 932741, 861685, 658010
Thu Nov 7 05:00:00 +0000 2013, 4179081, 1050652, 2291850, 616345, 315593, 574858
Mon Dec 9 05:00:00 +0000 2013, 4414300, 1190361, 2469382, 655865, 381069, 591303
Thu Feb 12 05:00:00 +0000 2015, 4345954, 1647286, 2619353, 1244284, 983766, 703139
Tue Mar 11 04:00:00 +0000 2014, 4261086, 1322109, 2410027, 775604, 552727, 680932
Fri May 15 04:00:00 +0000 2015, 3781189, 1353216, 2227912, 909597, 811626, 627126
Tue Nov 12 05:00:00 +0000 2013, 4265546, 1107390, 2357119, 635757, 321646, 579114
Thu Oct 11 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Dec 14 05:00:00 +0000 2013, 4254360, 1134064, 2357939, 578557, 392580, 589732
Sun Mar 16 04:00:00 +0000 2014, 4759693, 1500239, 2777140, 776142, 650048, 729634
Wed May 20 04:00:00 +0000 2015, 3841831, 1379370, 2268778, 939940, 798413, 634851
Sun Nov 17 05:00:00 +0000 2013, 4673297, 1254746, 2598260, 628926, 395485, 686123
Wed Jan 15 05:00:00 +0000 2014, 4073411, 1121037, 2263927, 636143, 447955, 497102
Thu Dec 19 05:00:00 +0000 2013, 4344057, 1160027, 2406116, 682873, 379532, 583074
Fri Mar 21 04:00:00 +0000 2014, 4342560, 1337657, 2496174, 747510, 589840, 681726
Fri Nov 22 05:00:00 +0000 2013, 4252267, 1103117, 2335944, 635386, 344373, 666804
Mon Jan 20 05:00:00 +0000 2014, 4351512, 1208720, 2446789, 711375, 489648, 530272
Tue Apr 22 04:00:00 +0000 2014, 4437917, 1444585, 2584474, 746232, 638075, 697093
Tue Dec 24 05:00:00 +0000 2013, 4580716, 1236334, 2569141, 655585, 455243, 556416
Wed Mar 26 04:00:00 +0000 2014, 4502993, 1444062, 2641478, 728421, 612563, 700790
Wed Apr 21 04:00:00 +0000 2010, 2, 0, 1, 0, 0, 1
Sat Jan 25 05:00:00 +0000 2014, 4298706, 1212438, 2415070, 670990, 533247, 558725
Sun Apr 27 04:00:00 +0000 2014, 4620694, 1551920, 2729902, 688754, 715309, 664517
Sun Dec 29 05:00:00 +0000 2013, 4712502, 1292308, 2678366, 632246, 453980, 618713
Mon Mar 31 04:00:00 +0000 2014, 4674847, 1479429, 2724250, 795062, 629283, 693832
Thu Jan 30 05:00:00 +0000 2014, 4267952, 1202055, 2409676, 718386, 480056, 543351
Fri May 2 04:00:00 +0000 2014, 4231208, 1347083, 2464522, 719048, 626013, 632366
Fri Jan 3 05:00:00 +0000 2014, 4540941, 1257658, 2609647, 645083, 460278, 544877
Mon Mar 3 05:00:00 +0000 2014, 4340013, 1351415, 2474651, 739573, 596700, 645210
Sat Apr 5 04:00:00 +0000 2014, 4524053, 1421155, 2600274, 791016, 643375, 717793
Tue Feb 4 05:00:00 +0000 2014, 4224860, 1208162, 2393099, 674871, 477158, 547200
Wed May 7 04:00:00 +0000 2014, 4365783, 1443585, 2555929, 749021, 655629, 676015
Wed Jan 8 05:00:00 +0000 2014, 4305125, 1206559, 2425260, 677488, 445718, 573076
Sat Mar 8 05:00:00 +0000 2014, 4445179, 1361316, 2532787, 730164, 604293, 712257
Thu Apr 10 04:00:00 +0000 2014, 4286324, 1394798, 2479755, 736988, 602098, 696153
Sun Feb 9 05:00:00 +0000 2014, 4501298, 1352326, 2571523, 655607, 580700, 578170
Mon May 12 04:00:00 +0000 2014, 4420287, 1474431, 2607422, 772404, 665605, 688511
Sun Oct 9 04:00:00 +0000 2011, 1, 0, 0, 1, 0, 0
Tue Apr 15 04:00:00 +0000 2014, 4440093, 1446131, 2595315, 758947, 634983, 695791
Fri Jun 13 04:00:00 +0000 2014, 4589866, 1461051, 2633097, 772505, 670933, 709808
Tue Dec 11 05:00:00 +0000 2012, 3, 0, 1, 3, 0, 0
Fri Feb 14 05:00:00 +0000 2014, 4492755, 1282179, 2526486, 772785, 596112, 634919
Sat May 17 04:00:00 +0000 2014, 4359683, 1458119, 2562919, 679140, 701054, 720852
Sun Apr 20 04:00:00 +0000 2014, 4538049, 1478900, 2629572, 690230, 689474, 655419
Wed Jun 18 04:00:00 +0000 2014, 4553530, 1476837, 2644775, 796158, 679540, 727024
Sat Sep 17 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Sun Dec 16 05:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Wed Feb 19 05:00:00 +0000 2014, 4508990, 1401227, 2579154, 741792, 563281, 648886
Thu May 22 04:00:00 +0000 2014, 4297306, 1400838, 2507219, 764410, 658877, 678278
Wed Oct 19 04:00:00 +0000 2011, 1, 0, 0, 1, 0, 0
Mon Jun 23 04:00:00 +0000 2014, 4535756, 1498620, 2648428, 822354, 689107, 668079
Fri Dec 21 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Feb 24 05:00:00 +0000 2014, 4452951, 1377963, 2567839, 745559, 562276, 651158
Tue May 27 04:00:00 +0000 2014, 4446701, 1446286, 2596309, 782478, 669955, 664019
Sat Nov 24 05:00:00 +0000 2012, 2, 0, 0, 0, 0, 1
Sat Jun 28 04:00:00 +0000 2014, 4550612, 1507384, 2648485, 711197, 711936, 667370
Sat Mar 1 05:00:00 +0000 2014, 4344193, 1315656, 2478844, 687872, 582743, 672460
Sun Jun 1 04:00:00 +0000 2014, 4466269, 1458846, 2630361, 684647, 699951, 663335
Wed Jul 30 04:00:00 +0000 2014, 4645533, 1633265, 2772700, 877238, 778091, 774080
Thu Jul 3 04:00:00 +0000 2014, 4401819, 1467586, 2614301, 816396, 705474, 665752
Mon Dec 31 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Apr 2 04:00:00 +0000 2013, 4611919, 1024287, 2599548, 544756, 227476, 567585
Fri Jun 6 04:00:00 +0000 2014, 4196372, 1336859, 2450897, 734404, 646668, 653206
Mon Aug 4 04:00:00 +0000 2014, 4698243, 1671698, 2830727, 918481, 828939, 764859
Tue Jul 8 04:00:00 +0000 2014, 5290868, 1892364, 3136307, 847093, 849394, 811085
Sun Apr 7 04:00:00 +0000 2013, 4755258, 1084176, 2685155, 507948, 249187, 596076
Sat Aug 9 04:00:00 +0000 2014, 4489112, 1622601, 2704065, 805776, 830681, 753083
Sun Dec 9 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Mar 11 04:00:00 +0000 2013, 1, 0, 0, 0, 0, 1
Thu May 9 04:00:00 +0000 2013, 4436095, 982509, 2512773, 554949, 224033, 572901
Sun Jul 13 04:00:00 +0000 2014, 5134758, 1847163, 3060372, 765635, 877265, 817897
Thu Jan 10 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Fri Apr 12 04:00:00 +0000 2013, 4297613, 925213, 2410605, 520733, 204535, 552166
Thu Aug 14 04:00:00 +0000 2014, 4585518, 1653097, 2807679, 879286, 839192, 859478
Mon Feb 11 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Tue May 14 04:00:00 +0000 2013, 4373687, 965400, 2461375, 529157, 215662, 548785
Fri Jul 18 04:00:00 +0000 2014, 4440958, 1528151, 2640366, 834062, 742858, 706622
Wed Apr 17 04:00:00 +0000 2013, 4400698, 994269, 2486837, 544529, 209016, 554909
Tue Aug 19 04:00:00 +0000 2014, 4534919, 1647638, 2741873, 863192, 822425, 867548
Sun May 19 04:00:00 +0000 2013, 4754246, 1118313, 2672722, 510038, 283160, 587199
Wed Jul 23 04:00:00 +0000 2014, 4967452, 1739332, 2983976, 920023, 837358, 917841
Sat Sep 20 04:00:00 +0000 2014, 4279753, 1490770, 2492005, 879985, 793662, 747069
Mon Apr 22 04:00:00 +0000 2013, 4448945, 999100, 2502239, 544019, 219013, 559202
Sun Aug 24 04:00:00 +0000 2014, 5150188, 1964079, 3091220, 856894, 963316, 1117900
Thu Feb 21 05:00:00 +0000 2013, 2, 0, 1, 1, 0, 0
Fri May 24 04:00:00 +0000 2013, 4326574, 937265, 2428940, 530268, 220463, 547900
Mon Jul 28 04:00:00 +0000 2014, 4625557, 1607133, 2724375, 910526, 790163, 778487
Thu Sep 25 04:00:00 +0000 2014, 4097500, 1401145, 2367573, 871352, 714333, 698106
Sat Apr 27 04:00:00 +0000 2013, 4332442, 957595, 2420425, 483437, 231239, 542224
Fri Aug 29 04:00:00 +0000 2014, 4333381, 1551211, 2593630, 857392, 785832, 753814
Wed May 29 04:00:00 +0000 2013, 4515282, 1028070, 2509821, 551576, 235287, 583395
Tue Sep 30 04:00:00 +0000 2014, 4297034, 1511958, 2506727, 930015, 721349, 714570
Thu May 2 04:00:00 +0000 2013, 4400055, 969456, 2455984, 536683, 217281, 542832
Sun Jun 30 04:00:00 +0000 2013, 4955151, 1168225, 2736988, 467028, 281369, 562784
Wed Sep 3 04:00:00 +0000 2014, 4225498, 1449840, 2460887, 882664, 692618, 703462
Sun Mar 3 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Mon Jun 3 04:00:00 +0000 2013, 4529906, 1064509, 2549795, 531397, 251876, 568431
Sun Oct 5 04:00:00 +0000 2014, 4829697, 1690322, 2865959, 894332, 826308, 787373
Tue May 7 04:00:00 +0000 2013, 4390179, 977383, 2462554, 542746, 216252, 544274
Fri Jul 5 04:00:00 +0000 2013, 4585319, 1064407, 2580257, 533822, 259851, 543344
Mon Sep 8 04:00:00 +0000 2014, 4242888, 1430531, 2441948, 925827, 693301, 673442
Sat Jun 8 04:00:00 +0000 2013, 4454837, 974367, 2495620, 506699, 263020, 540050
Fri Oct 10 04:00:00 +0000 2014, 4112459, 1407881, 2364714, 915199, 697667, 751564
Wed Jul 10 04:00:00 +0000 2013, 4766847, 1077310, 2700234, 575351, 267122, 550557
Sat Sep 13 04:00:00 +0000 2014, 4320385, 1512200, 2518444, 833057, 769368, 773467
Thu Jun 13 04:00:00 +0000 2013, 4490459, 1012528, 2546466, 517037, 243419, 520328
Wed Oct 15 04:00:00 +0000 2014, 4329098, 1505450, 2564832, 951797, 752131, 865588
Tue Mar 13 04:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Mon Jul 15 04:00:00 +0000 2013, 4723206, 1095582, 2651488, 572587, 277416, 547051
Tue Jun 18 04:00:00 +0000 2013, 4711022, 1081666, 2643786, 533143, 244920, 577682
Fri Aug 16 04:00:00 +0000 2013, 4767190, 1113024, 2726626, 569199, 299352, 623818
Mon Oct 20 04:00:00 +0000 2014, 4196362, 1473655, 2471779, 917238, 708704, 762532
Sat Jul 20 04:00:00 +0000 2013, 4512210, 1052747, 2516530, 522024, 273446, 636114
Wed Jan 18 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sun Jun 23 04:00:00 +0000 2013, 4574782, 1061617, 2584298, 489050, 270918, 516326
Wed Aug 21 04:00:00 +0000 2013, 4722801, 1110185, 2678423, 564316, 296043, 571293
Sat Oct 25 04:00:00 +0000 2014, 4131384, 1444725, 2355677, 879367, 720262, 808377
Fri Mar 23 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Thu Jul 25 04:00:00 +0000 2013, 4892914, 1144858, 2785793, 594252, 294948, 626148
Mon Aug 26 04:00:00 +0000 2013, 4633597, 1108634, 2605612, 549967, 302963, 557876
Thu Oct 30 04:00:00 +0000 2014, 4166333, 1437004, 2400935, 978169, 712753, 780628
Sat May 26 04:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Tue Jul 30 04:00:00 +0000 2013, 4786952, 1130867, 2711288, 580853, 286024, 583313
Sat Jan 28 05:00:00 +0000 2012, 1, 0, 1, 1, 0, 0
Sat Aug 31 04:00:00 +0000 2013, 4602486, 1052703, 2562415, 542295, 305929, 547243
Sun Aug 4 04:00:00 +0000 2013, 4717469, 1139299, 2652296, 438865, 143577, 659022
Mon Nov 29 05:00:00 +0000 2010, 1, 0, 0, 0, 0, 1
Thu Sep 5 04:00:00 +0000 2013, 4378804, 1000568, 2414743, 600173, 270304, 552573
Mon Mar 5 05:00:00 +0000 2012, 1, 0, 1, 1, 0, 0
Fri Aug 9 04:00:00 +0000 2013, 4599121, 1030766, 2594595, 483406, 140990, 563229
Mon Oct 7 04:00:00 +0000 2013, 4345283, 1035086, 2403945, 580417, 273994, 536242
Sat Nov 8 05:00:00 +0000 2014, 4853407, 1872954, 2903344, 968152, 926524, 1493516
Tue Sep 10 04:00:00 +0000 2013, 4458536, 1053844, 2403512, 617670, 275699, 563359
Wed Aug 14 04:00:00 +0000 2013, 4981614, 1153898, 2861522, 586124, 297261, 662648
Sat Oct 12 04:00:00 +0000 2013, 4336572, 1011500, 2385317, 532443, 302176, 521584
Thu Nov 13 05:00:00 +0000 2014, 4065232, 1437852, 2388570, 969470, 736191, 711867
Sun Feb 12 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon May 14 04:00:00 +0000 2012, 1, 0, 1, 0, 0, 1
Sun Sep 15 04:00:00 +0000 2013, 4981600, 1185664, 2749970, 583294, 342680, 586779
Tue Nov 18 05:00:00 +0000 2014, 4195279, 1498807, 2469700, 1000175, 783654, 802380
Thu Oct 17 04:00:00 +0000 2013, 4208438, 975176, 2309896, 589563, 267199, 531910
Wed Mar 16 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Tue Jul 17 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Fri Sep 20 04:00:00 +0000 2013, 4211096, 938517, 2299106, 568841, 259986, 534198
Tue Oct 22 04:00:00 +0000 2013, 4289690, 1020721, 2336255, 618071, 272518, 551946
Sun Nov 23 05:00:00 +0000 2014, 4571911, 1696744, 2721669, 953331, 898077, 823224
Wed Sep 25 04:00:00 +0000 2013, 4240787, 986924, 2311706, 568944, 253682, 533267
Sun Oct 27 04:00:00 +0000 2013, 4675460, 1113988, 2598810, 568718, 325570, 603124
Fri Nov 28 05:00:00 +0000 2014, 4084265, 1453874, 2364286, 1000988, 787994, 733234
Mon Sep 30 04:00:00 +0000 2013, 4341278, 1010665, 2380824, 572510, 260322, 529961
Tue Dec 30 05:00:00 +0000 2014, 4574592, 1651260, 2797808, 965978, 844686, 689673
Fri Nov 1 04:00:00 +0000 2013, 4173084, 1030738, 2269285, 618456, 322864, 546709
Wed Dec 3 05:00:00 +0000 2014, 4403083, 1603010, 2571375, 1048314, 860122, 774356
Sun Jan 4 05:00:00 +0000 2015, 4582565, 1682806, 2788854, 951348, 857495, 667297
Mon Apr 6 04:00:00 +0000 2015, 4604863, 1759066, 2816097, 1173926, 1045062, 748379
Mon Dec 8 05:00:00 +0000 2014, 4370443, 1566627, 2571745, 1045302, 837498, 759263
Tue Mar 10 04:00:00 +0000 2015, 4330443, 1549064, 2552549, 1027741, 859327, 758803
Mon Aug 6 04:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Fri Jan 9 05:00:00 +0000 2015, 4273512, 1597371, 2575320, 1030362, 853106, 690793
Sat Apr 11 04:00:00 +0000 2015, 4202547, 1526859, 2487111, 1004271, 906195, 725902
Tue Jul 10 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Dec 13 05:00:00 +0000 2014, 4316782, 1541686, 2502598, 963421, 828975, 793611
Sun Mar 15 04:00:00 +0000 2015, 4562828, 1699149, 2725942, 1028913, 989322, 795901
Sat Aug 11 04:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Wed Jan 14 05:00:00 +0000 2015, 4354173, 1687303, 2676995, 1120860, 938356, 708967
Thu Apr 16 04:00:00 +0000 2015, 4129205, 1506482, 2431257, 1093403, 852913, 670514
Thu Dec 18 05:00:00 +0000 2014, 4115065, 1484319, 2433780, 1028619, 799640, 663793
Thu Jan 13 05:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Sun Feb 15 05:00:00 +0000 2015, 4347391, 1657171, 2633436, 1100245, 1011025, 690264
Fri Mar 20 04:00:00 +0000 2015, 4379661, 1561013, 2543767, 1114671, 938113, 817490
Thu Aug 16 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Jan 19 05:00:00 +0000 2015, 4505828, 1732298, 2745562, 1170032, 972995, 738892
Tue Apr 21 04:00:00 +0000 2015, 4185549, 1550772, 2487296, 1114473, 870817, 712265
Mon Sep 17 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Dec 23 05:00:00 +0000 2014, 4435461, 1613274, 2651648, 1047925, 878067, 672140
Fri Feb 20 05:00:00 +0000 2015, 4645577, 1814730, 2829315, 1274842, 1125645, 812631
Wed Mar 25 04:00:00 +0000 2015, 4782972, 1905455, 2935935, 1150369, 1089453, 886985
Sat Jan 24 05:00:00 +0000 2015, 4357588, 1686499, 2693140, 1034043, 1001131, 711672
Sun Apr 26 04:00:00 +0000 2015, 4421991, 1706761, 2666264, 1133036, 1015064, 709986
Wed Feb 25 05:00:00 +0000 2015, 4681090, 1860056, 2887728, 1308512, 1134421, 844020
Mon Mar 30 04:00:00 +0000 2015, 4644638, 1775201, 2850316, 1150756, 1050213, 803052
Thu May 28 04:00:00 +0000 2015, 3912664, 1389762, 2292387, 975288, 812641, 710513
Sun Aug 26 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Nov 25 05:00:00 +0000 2013, 4459619, 1185941, 2458709, 668581, 358528, 657383
Thu Jan 29 05:00:00 +0000 2015, 4382769, 1634454, 2629894, 1183753, 961509, 664783
Fri May 1 04:00:00 +0000 2015, 4103000, 1501439, 2424014, 1102175, 916732, 697885
Mon Mar 2 05:00:00 +0000 2015, 4447589, 1771868, 2742625, 1264176, 1103139, 719928
Fri Aug 31 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Nov 30 05:00:00 +0000 2013, 4583917, 1246620, 2537681, 611775, 419357, 706638
Mon Oct 29 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Feb 3 05:00:00 +0000 2015, 4368760, 1624289, 2627207, 1133239, 908575, 702492
Wed May 6 04:00:00 +0000 2015, 4535455, 1731915, 2722605, 1229983, 1023101, 786073
Sat Mar 7 05:00:00 +0000 2015, 4627041, 1893199, 2861503, 1300920, 1255993, 806420
Thu Dec 5 05:00:00 +0000 2013, 4440046, 1227862, 2442917, 678752, 379930, 771341
Sun Feb 8 05:00:00 +0000 2015, 4798921, 1916020, 2957622, 1175590, 1042419, 759972
Mon May 11 04:00:00 +0000 2015, 3936853, 1383469, 2298445, 979070, 776631, 651916
Fri Nov 8 05:00:00 +0000 2013, 4167479, 1041417, 2269433, 618930, 320297, 631548
Sun Oct 7 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Dec 10 05:00:00 +0000 2013, 4441605, 1204492, 2491452, 652148, 387130, 610297
Wed Mar 12 04:00:00 +0000 2014, 4502253, 1411408, 2595458, 838327, 603230, 714885
Sat May 16 04:00:00 +0000 2015, 3772671, 1363531, 2250843, 835374, 812394, 639727
Sat Jun 11 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Tue Aug 9 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Wed Nov 13 05:00:00 +0000 2013, 4208241, 1086913, 2326602, 626111, 324126, 577858
Wed Jul 13 04:00:00 +0000 2011, 1, 0, 1, 0, 0, 0
Sun Dec 15 05:00:00 +0000 2013, 4488050, 1232538, 2521013, 594941, 423973, 588572
Mon Mar 17 04:00:00 +0000 2014, 4601233, 1436769, 2679759, 855612, 604291, 693530
Thu May 21 04:00:00 +0000 2015, 3819765, 1377990, 2257960, 943497, 812094, 653927
Mon Nov 18 05:00:00 +0000 2013, 4462588, 1168095, 2463660, 660867, 344773, 645953
Wed Oct 17 04:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Thu Jan 16 05:00:00 +0000 2014, 4093889, 1110203, 2260870, 682801, 458544, 503091
Fri Dec 20 05:00:00 +0000 2013, 4258763, 1122144, 2336815, 683528, 362239, 586279
Sat Mar 22 04:00:00 +0000 2014, 4411864, 1378953, 2572867, 702982, 620457, 678128
Tue Jan 21 05:00:00 +0000 2014, 4325027, 1188469, 2415180, 709440, 473746, 524462
Wed Apr 23 04:00:00 +0000 2014, 4409768, 1402689, 2553513, 732018, 621711, 682996
Wed Dec 25 05:00:00 +0000 2013, 4335865, 1145669, 2392637, 619626, 410819, 526845
Thu Mar 27 04:00:00 +0000 2014, 4462329, 1410691, 2611390, 750713, 602133, 700219
Sun Jan 26 05:00:00 +0000 2014, 4767088, 1402147, 2676049, 679175, 584076, 630677
Mon Apr 28 04:00:00 +0000 2014, 4414822, 1449430, 2589021, 740223, 644053, 644767
Mon Dec 30 05:00:00 +0000 2013, 4756372, 1292082, 2747541, 631686, 453051, 585067
Tue Apr 1 04:00:00 +0000 2014, 4613109, 1498206, 2698940, 811922, 628392, 725745
Fri Jan 31 05:00:00 +0000 2014, 4218574, 1191568, 2378632, 669593, 483660, 569030
Sat May 3 04:00:00 +0000 2014, 4244429, 1356060, 2462969, 664816, 649310, 618898
Fri Sep 30 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Sat Jan 4 05:00:00 +0000 2014, 4505361, 1242852, 2578986, 602981, 449741, 541101
Sat Jan 30 05:00:00 +0000 2010, 1, 0, 0, 0, 0, 0
Tue Mar 4 05:00:00 +0000 2014, 4336783, 1348773, 2467929, 766658, 560838, 647623
Sun Apr 6 04:00:00 +0000 2014, 4834314, 1582823, 2807352, 770769, 711561, 760085
Wed Feb 5 05:00:00 +0000 2014, 4302943, 1268320, 2452775, 690726, 509146, 576625
Thu May 8 04:00:00 +0000 2014, 4394810, 1463778, 2583636, 751537, 666975, 692319
Mon Nov 5 05:00:00 +0000 2012, 1, 0, 0, 1, 0, 0
Thu Jan 9 05:00:00 +0000 2014, 4201509, 1151522, 2354704, 671896, 436833, 531793
Sun Mar 9 05:00:00 +0000 2014, 4432080, 1360774, 2552988, 736749, 592395, 697943
Fri Apr 11 04:00:00 +0000 2014, 4252488, 1381073, 2463990, 744198, 599447, 682821
Thu Sep 8 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Mon Feb 10 05:00:00 +0000 2014, 4313796, 1247740, 2436840, 708948, 511768, 570598
Tue May 13 04:00:00 +0000 2014, 4263447, 1393656, 2488189, 745397, 616154, 679345
Sat Nov 10 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Oct 10 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Wed Apr 16 04:00:00 +0000 2014, 4402652, 1454114, 2564503, 741580, 630607, 695021
Sat Jun 14 04:00:00 +0000 2014, 4545431, 1474227, 2615900, 704645, 705827, 740376
Sat Feb 15 05:00:00 +0000 2014, 4396819, 1311983, 2517217, 685343, 580087, 593680
Sun May 18 04:00:00 +0000 2014, 4615296, 1570906, 2727473, 686019, 753197, 718832
Thu Nov 15 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 1
Thu Jun 19 04:00:00 +0000 2014, 4603746, 1535852, 2709035, 809372, 701433, 700635
Mon Dec 17 05:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Thu Feb 20 05:00:00 +0000 2014, 4430922, 1389574, 2550288, 751330, 556897, 664323
Fri May 23 04:00:00 +0000 2014, 4269188, 1405515, 2486970, 765670, 677065, 680964
Tue Jun 24 04:00:00 +0000 2014, 4556003, 1501881, 2651837, 814168, 699089, 665262
Sat Dec 22 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Feb 25 05:00:00 +0000 2014, 4300494, 1299693, 2452838, 712848, 523472, 634756
Wed May 28 04:00:00 +0000 2014, 4439940, 1452475, 2602881, 782536, 676933, 660998
Sun Nov 25 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sun Jun 29 04:00:00 +0000 2014, 4868443, 1675643, 2894658, 728636, 769406, 715256
Thu Dec 27 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Mon Jun 2 04:00:00 +0000 2014, 4422141, 1455210, 2604334, 749821, 671720, 662418
Thu Jul 31 04:00:00 +0000 2014, 4685859, 1644854, 2793305, 855635, 790336, 841839
Fri Nov 30 05:00:00 +0000 2012, 1, 0, 1, 0, 0, 0
Fri Jul 4 04:00:00 +0000 2014, 4655666, 1577057, 2718925, 790563, 754481, 755949
Tue Jan 1 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Wed Apr 3 04:00:00 +0000 2013, 4602035, 1028538, 2603650, 546300, 234980, 560945
Sat Jun 7 04:00:00 +0000 2014, 4249924, 1368762, 2475946, 684091, 684847, 665127
Tue Aug 5 04:00:00 +0000 2014, 4648557, 1661981, 2808457, 879473, 818173, 736536
Wed Jul 9 04:00:00 +0000 2014, 4871775, 1684699, 2906717, 834223, 786635, 787374
Sun Jan 6 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Mon Apr 8 04:00:00 +0000 2013, 4540841, 1014486, 2556445, 533440, 210521, 572974
Sun Aug 10 04:00:00 +0000 2014, 4858736, 1788238, 2928266, 862677, 888716, 817856
Thu Feb 7 05:00:00 +0000 2013, 2, 0, 0, 1, 1, 0
Tue Mar 12 04:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Fri May 10 04:00:00 +0000 2013, 4292993, 928764, 2414024, 527500, 216300, 561064
Mon Jul 14 04:00:00 +0000 2014, 4607976, 1592410, 2764757, 839771, 754726, 729190
Sat Apr 13 04:00:00 +0000 2013, 4320189, 947437, 2419879, 493243, 230528, 536056
Fri Aug 15 04:00:00 +0000 2014, 4492662, 1622955, 2735351, 842029, 865650, 889066
Tue Feb 12 05:00:00 +0000 2013, 4, 0, 2, 2, 0, 2
Wed May 15 04:00:00 +0000 2013, 4462249, 994761, 2495878, 542106, 225119, 568846
Sat Jul 19 04:00:00 +0000 2014, 4387217, 1553880, 2613252, 773457, 758334, 801836
Wed Jan 16 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 1
Thu Apr 18 04:00:00 +0000 2013, 4373148, 979645, 2465905, 540779, 213005, 560056
Wed Aug 20 04:00:00 +0000 2014, 4462225, 1587787, 2672947, 850633, 808507, 865031
Mon May 20 04:00:00 +0000 2013, 4536397, 1046303, 2569492, 545172, 245997, 570493
Thu Jul 24 04:00:00 +0000 2014, 4873589, 1697551, 2902653, 959288, 808156, 880933
Sun Sep 21 04:00:00 +0000 2014, 4575324, 1623945, 2679751, 903282, 841669, 768507
